38,48
44,14
10,42
9,6
20,47
44,16
26,14
31,17
23,45
44,20
21,16
30,45
2,17
49,9
33,6
11,44
37,48
12,20
17,14
45,5
48,4
39,2
15,23
3,6
31,5
46,8
36,40
18,46
20,15
35,17
36,11
11,17
33,46
38,17
21,25
3,24
23,29
41,46
44,27
47,49
5,6
30,39
30,24
31,15
35,46
46,40
29,19
25,13
28,46
29,25
25,2
31,25
36,12
21,39
22,46
26,32
5,21
14,5
39,42
41,15
3,28
46,24
35,36
24,33
41,6
14,29
27,21
18,38
35,11
44,48
25,37
35,4
39,11
9,0
13,17
19,25
24,19
30,42
2,24
1,24
2,12
15,20
49,37
42,45
14,3
12,47
36,30
48,21
40,26
41,43
5,21
17,32
20,38
19,18
13,23
31,23
43,11
15,24
22,30
10,12
32,47
36,35
21,10
33,39
14,4
48,45
44,18
23,11
34,48
6,30
24,1
17,42
13,49
39,13
7,11
39,12
15,6
35,23
36,17
44,22
29,23
2,6
19,0
49,35
35,3
37,17
32,26
19,49
40,21
44,18
7,8
24,11
14,23
3,27
19,17
8,46
3,38
38,17
39,29
9,28
20,31
32,29
33,10
31,35
43,45
49,25
37,45
48,26
20,13
33,16
34,38
39,33
14,0
1,14
6,10
6,2
48,16
25,16
19,0
44,18
33,21
22,23
5,31
23,19
40,11
11,45
4,47
34,37
2,49
22,3
28,18
34,10
0,3
19,10
41,9
6,13
44,34
11,21
8,2
4,20
2,15
30,31
9,43
6,38
40,8
31,43
10,4
10,40
15,38
17,42
19,35
34,1
10,0
43,45
15,13
15,1
16,22
4,5
16,19
41,42
40,31
47,21
35,34
3,38
25,36
31,46
26,11
1,18
16,43
5,3
8,20
18,38
47,3
11,30
34,4
46,10
36,5
40,22
40,6
49,39
44,14
3,18
12,8
48,31
22,47
22,38
28,4
44,9
11,21
24,18
14,35
19,3
36,44
12,13
10,43
2,11
29,24
35,4
12,7
6,38
47,1
16,42
23,8
1,10
17,0
23,44
5,8
7,48
44,6
22,31
48,7
39,40
34,20
49,45
19,26
2,39
17,33
28,43
28,24
32,4
7,34
28,20
4,6
7,4
41,42
14,7
21,49
3,45
24,23
5,16
8,42
30,39
40,30
33,36
34,22
25,49
49,30
8,5
17,39
15,13
33,19
27,38
39,27
45,42
5,33
33,12
14,28
47,10
43,13
31,16
39,37
42,46
5,14
4,39
16,38
47,29
23,7
26,14
45,39
47,35
15,14
10,45
30,20
15,38
38,34
7,11
48,39
15,11
46,17
25,45
35,34
12,38
37,22
21,27
45,21
45,34
9,26
5,36
3,7
28,40
25,43
47,48
25,30
30,42
19,27
33,20
46,20
29,28
30,23
2,3
36,4
9,17
16,18
20,6
4,36
8,44
7,27
44,17
42,9
23,9
42,22
32,26
40,16
29,47
38,36
7,3
17,12
28,30
31,34
4,22
47,26
32,36
37,44
39,10
1,40
23,30
26,48
43,31
10,30
47,6
31,45
2,19
15,3
36,16
7,49
38,15
7,45
40,19
41,36
1,32
40,32
29,27
10,31
12,11
23,35
20,24
12,38
2,6
20,17
25,3
19,39
25,4
16,27
18,11
13,7
22,0
39,14
46,3
43,3
38,30
33,17
1,27
21,16
18,42
7,42
3,36
18,7
12,29
39,34
20,39
10,37
29,46
37,32
13,10
3,14
15,41
3,22
26,15
0,23
36,28
2,1
47,0
33,26
36,11
7,39
23,11
20,8
46,27
24,34
2,6
45,23
48,25
22,10
24,18
7,1
37,2
2,30
21,40
29,5
27,39
34,32
47,30
13,1
21,22
3,34
19,22
2,6
25,8
45,17
38,32
6,28
29,42
25,14
26,41
7,18
26,27
47,19
40,3
27,9
1,45
48,42
8,6
3,24
47,44
35,43
46,39
47,19
2,11
47,12
9,32
4,43
15,43
23,24
26,22
0,41
33,11
22,40
49,18
32,35
5,14
46,22
13,28
11,39
46,32
32,16
25,40
27,5
26,4
17,47
22,45
23,19
27,31
35,13
5,23
31,7
1,37
21,33
0,41
45,5
7,27
8,13
40,37
47,44
15,49
21,27
18,28
25,14
26,35
25,41
43,20
37,45
37,23
35,20
16,31
3,8
28,20
9,46
49,19
35,40
12,11
32,18
15,38
42,3
19,42
36,47
28,38
11,7
4,43
34,20
37,43
35,1
14,4
36,45
23,29
37,0
18,6
26,6
46,25
44,27
41,7
13,1
49,1
0,25
45,33
7,20
19,44
20,11
14,42
27,3
36,45
45,14
14,26
13,35
39,41
34,42
41,8
41,19
7,36
33,41
4,45
11,4
25,20
14,44
1,41
4,41
12,11
18,23
9,46
15,9
40,14
45,41
16,41
22,11
10,16
43,35
32,23
39,17
8,3
43,0
49,12
42,22
45,19
25,37
31,10
19,24
36,1
48,21
20,43
24,29
35,14
49,41
40,4
23,24
3,35
17,19
31,42
44,25
39,31
10,0
5,15
20,32
23,45
7,4
46,8
38,21
12,11
44,28
38,27
4,17
26,25
39,37
32,45
48,2
47,18
38,32
17,41
4,11
39,25
5,32
20,3
2,5
17,29
34,32
5,39
39,16
38,9
7,24
4,28
26,6
33,25
4,29
21,29
30,19
6,31
49,24
39,45
31,10
33,15
9,32
35,45
35,25
32,48
30,22
30,36
43,9
5,23
37,4
45,47
49,31
36,18
45,5
16,47
26,35
26,0
12,10
9,22
38,23
41,14
17,41
36,1
24,2
38,23
32,19
1,7
11,2
15,39
13,44
12,19
10,34
10,15
38,28
20,46
18,33
36,45
18,16
3,8
16,15
3,5
13,15
1,29
12,21
36,11
33,41
48,28
19,17
17,14
27,10
9,3
35,27
31,41
36,23
9,3
25,8
31,20
11,31
35,19
18,16
5,40
10,12
8,39
23,0
11,13
8,20
44,0
7,16
21,8
24,19
46,1
45,35
8,24
44,11
26,42
4,32
8,2
39,31
43,48
8,12
1,29
18,6
12,31
14,18
3,10
24,25
12,42
48,38
0,23
8,35
4,7
3,26
6,34
4,19
43,15
26,27
29,14
8,42
47,45
3,10
33,8
42,9
37,17
36,30
10,34
16,24
13,0
20,1
9,45
43,25
27,40
27,28
27,24
27,46
15,46
27,18
6,48
22,39
32,5
7,37
27,15
10,45
9,46
34,14
29,33
17,33
22,10
44,9
37,21
17,5
29,30
40,49
0,31
9,37
35,2
1,48
0,14
39,26
12,49
34,21
43,41
24,36
13,6
11,42
10,1
27,10
21,47
37,5
44,1
18,28
32,46
21,32
0,33
18,10
11,5
17,32
40,14
24,29
25,45
30,46
37,7
7,39
44,37
12,23
12,42
47,16
8,5
15,31
17,47
5,22
33,19
35,22
38,13
