20,44
36,31
5,15
2,26
5,1
17,37
21,4
26,22
48,6
34,36
42,19
37,19
44,35
2,9
45,28
38,42
2,5
46,30
35,19
12,4
10,5
46,43
37,1
26,11
3,1
35,18
29,38
22,6
47,32
9,34
21,39
36,13
37,27
33,19
5,1
39,14
29,42
47,48
40,26
13,0
11,26
31,49
19,46
40,35
8,30
29,39
28,48
9,8
36,49
11,2
32,37
25,11
24,15
10,25
2,35
38,49
43,14
15,22
36,2
48,35
42,34
46,40
21,35
47,44
37,31
27,9
22,6
7,24
4,42
45,33
25,47
16,30
39,36
42,11
40,1
27,0
17,28
35,24
47,25
3,9
42,47
33,37
30,31
45,21
33,19
22,16
47,6
12,38
17,34
36,27
20,35
0,35
28,42
37,28
39,8
19,26
38,9
35,13
9,19
9,21
27,18
47,33
20,47
15,31
23,43
21,1
15,20
36,35
5,2
9,22
28,22
40,25
36,49
32,30
38,25
45,31
45,24
11,42
9,48
45,19
43,45
18,44
33,15
23,45
31,32
36,37
16,42
29,48
27,9
3,34
28,43
42,18
49,42
3,16
32,2
14,27
47,43
1,39
7,46
33,7
49,5
9,3
18,8
49,26
38,14
13,24
38,31
23,7
24,32
3,31
48,10
11,22
35,24
7,36
26,38
13,49
8,48
4,13
7,41
34,25
46,8
18,0
21,2
10,9
28,14
4,33
8,11
27,48
41,40
32,14
29,39
8,47
40,28
24,37
47,12
4,31
17,14
21,30
9,23
23,11
0,10
1,29
49,16
41,19
32,23
49,31
28,17
40,49
13,6
48,35
2,10
37,45
3,5
6,46
46,31
20,27
32,42
33,34
48,8
37,47
9,18
18,42
29,31
30,21
9,2
13,49
40,10
14,26
33,3
3,32
30,27
15,24
33,11
1,24
35,9
18,16
41,48
25,19
31,48
37,3
21,9
7,34
37,24
22,18
47,14
10,47
28,6
39,30
40,30
43,36
34,42
13,3
2,9
23,0
33,47
21,27
47,6
19,49
7,44
20,25
41,49
1,17
14,23
7,15
30,40
48,12
48,15
46,37
20,48
1,39
33,4
14,22
12,46
7,27
27,26
6,24
46,10
3,47
46,27
44,48
8,10
26,35
40,24
1,3
41,28
2,34
31,21
42,14
37,16
27,49
30,28
28,34
40,39
38,16
12,20
25,40
26,18
26,3
26,25
29,43
28,34
48,36
9,21
6,1
40,17
13,24
10,2
33,10
1,36
47,5
23,10
2,19
40,15
4,30
42,17
22,8
49,48
40,3
15,9
5,21
20,47
36,3
2,47
40,1
42,24
37,29
34,16
25,9
19,4
33,2
14,5
33,23
18,23
8,44
17,33
47,6
33,0
47,16
14,15
49,14
45,44
42,7
32,18
23,7
48,13
42,3
39,12
28,14
10,30
36,35
41,35
19,48
47,22
48,49
37,40
5,13
6,7
38,10
18,21
3,43
42,0
29,31
12,8
4,36
24,30
27,32
35,10
34,13
1,40
37,18
38,14
14,18
36,12
3,12
22,15
35,3
32,15
9,11
9,43
14,40
14,0
0,18
42,29
33,20
13,32
28,1
27,31
18,17
39,18
14,39
49,9
18,0
24,14
41,45
5,43
10,15
44,18
0,2
16,44
4,9
48,20
43,19
25,47
47,8
33,21
7,1
25,4
46,12
21,36
25,18
31,9
24,48
39,16
45,43
13,46
24,46
27,4
6,24
1,38
15,1
32,30
6,9
37,7
0,49
14,44
20,48
21,37
48,14
1,22
38,28
41,13
3,11
11,16
15,11
6,26
35,45
13,33
26,44
34,9
13,31
37,3
32,8
47,48
42,43
48,14
26,6
22,5
34,3
42,48
1,40
14,9
37,6
43,27
21,44
35,1
20,21
42,44
27,5
30,23
21,49
49,20
46,12
9,32
25,37
5,24
34,25
14,25
29,27
28,22
16,3
2,26
42,39
26,31
48,49
0,31
37,5
18,8
19,22
8,24
9,46
8,25
17,21
19,48
33,2
41,27
5,23
6,27
18,3
32,11
38,45
12,15
2,24
42,5
8,37
31,9
8,3
0,21
5,14
43,2
39,19
20,48
28,1
39,27
38,7
13,45
21,25
32,26
37,11
46,2
24,49
32,24
47,3
21,45
34,18
48,37
48,29
0,48
41,27
8,44
31,0
24,49
29,35
32,25
34,9
16,44
13,20
5,46
13,29
19,17
8,49
14,19
9,31
4,33
25,32
0,33
2,45
39,6
27,47
12,3
21,6
38,45
22,49
9,45
16,45
45,17
1,15
21,49
34,31
32,19
34,13
37,32
37,7
27,9
15,39
20,2
44,5
24,23
19,0
12,7
8,6
41,5
16,28
2,26
23,42
5,2
7,23
5,30
39,27
17,22
12,42
16,42
48,12
42,41
30,41
21,30
20,49
26,11
33,37
43,0
37,26
36,26
16,1
16,32
0,46
19,3
44,9
2,3
26,14
42,27
13,29
47,43
6,43
18,19
25,38
21,33
8,14
47,21
36,3
1,2
35,2
30,12
7,34
27,44
36,16
6,31
17,8
28,33
14,36
3,36
5,34
21,7
1,42
43,18
32,43
4,25
21,10
12,45
34,31
32,20
39,37
21,7
4,39
35,22
6,38
17,38
34,46
3,32
39,14
36,14
31,34
44,47
49,34
28,34
37,40
14,35
9,5
39,29
23,19
12,29
4,34
24,31
1,18
19,28
45,35
40,37
9,25
36,26
47,25
27,5
3,2
7,33
8,5
30,42
1,25
9,45
20,32
21,40
24,47
17,36
4,8
26,12
2,12
13,31
8,46
14,48
21,36
33,14
22,11
44,17
20,15
14,4
31,38
17,25
1,31
16,7
0,21
33,11
8,30
29,15
42,29
40,46
33,14
33,21
9,8
7,23
29,48
33,11
41,49
20,44
37,15
0,34
48,6
45,10
27,10
1,8
19,9
33,24
17,11
33,44
32,20
1,39
26,3
36,11
14,32
9,16
34,15
4,5
27,49
26,48
45,43
22,28
31,0
2,47
21,41
6,12
2,38
12,39
38,5
14,26
40,39
26,34
46,20
6,19
5,44
27,38
49,20
40,36
12,5
0,41
48,19
26,9
38,1
6,46
15,27
22,8
35,45
28,13
42,14
40,42
42,36
47,44
46,21
12,49
6,29
34,17
13,7
2,48
21,14
9,11
26,12
13,49
29,5
37,3
15,16
34,3
28,26
16,24
23,48
33,14
39,22
4,7
28,8
41,8
18,27
49,2
31,24
22,11
0,40
37,5
27,16
5,22
0,23
7,17
18,3
30,25
33,41
16,25
38,17
27,28
12,26
12,7
39,43
40,30
3,26
47,45
40,34
25,21
29,23
20,29
45,10
6,7
34,43
38,20
28,2
23,37
39,30
41,17
4,25
49,44
43,30
47,27
21,32
27,34
18,48
47,40
1,13
46,40
12,28
1,41
24,6
1,47
36,13
1,31
43,23
33,47
24,40
17,0
42,47
2,32
35,43
