18,11
21,19
1,19
19,8
11,1
6,22
22,16
0,14
5,15
2,23
2,8
2,9
8,15
20,19
17,23
1,18
3,14
19,15
2,4
21,17
7,6
1,11
9,5
15,4
2,10
17,4
14,2
6,20
3,15
0,13
5,12
23,5
13,9
16,22
10,21
22,20
5,16
8,4
11,15
7,1
6,19
20,1
4,1
11,4
18,19
11,13
5,16
16,3
7,11
21,3
1,3
5,14
0,21
2,7
8,19
21,18
12,10
23,17
21,13
13,17
8,15
10,22
8,15
0,13
18,19
21,12
14,7
22,15
6,21
15,16
3,0
14,4
16,14
7,10
19,16
7,12
10,1
8,2
4,8
23,14
7,3
9,6
20,12
22,7
3,20
15,16
3,7
1,6
16,19
22,8
6,20
8,9
5,1
4,18
15,1
0,11
13,16
7,13
14,0
23,22
9,14
9,20
2,4
17,5
23,20
19,4
4,19
10,17
15,20
19,16
15,19
11,12
22,19
21,16
9,22
6,7
5,17
14,13
16,19
6,18
12,21
0,5
4,1
16,18
12,20
15,5
23,11
23,9
10,16
19,5
23,0
1,2
13,15
21,10
18,14
9,13
5,18
13,19
8,4
11,7
14,7
14,12
0,16
9,19
17,18
6,17
15,22
15,2
12,15
22,6
8,19
14,10
17,0
9,1
23,13
8,15
22,20
7,17
3,16
5,19
16,0
13,10
22,13
2,19
21,13
21,7
7,21
10,23
22,12
18,19
8,11
21,12
7,3
10,12
18,23
9,19
15,20
10,11
7,16
6,9
12,19
15,12
1,9
0,5
22,5
19,15
3,4
0,21
23,22
8,1
18,6
4,11
1,0
12,15
14,0
2,4
8,17
0,4
17,9
10,2
7,8
22,13
3,17
22,0
12,9
14,2
3,13
11,16
17,19
18,22
14,18
21,11
2,20
2,8
18,5
5,19
8,12
6,8
18,20
11,12
16,6
18,22
4,8
3,2
14,6
6,9
16,7
12,19
1,4
12,6
22,1
7,0
0,1
9,8
10,8
1,14
7,12
19,21
20,8
4,13
20,19
10,18
4,0
21,22
17,8
2,0
0,7
6,21
4,2
9,18
11,15
15,3
17,2
17,22
2,3
23,11
3,15
12,9
17,5
18,15
2,10
12,11
11,18
12,5
14,7
4,23
15,7
6,9
18,12
19,12
19,12
4,17
20,12
16,11
0,18
10,23
0,20
3,1
9,4
15,14
20,6
18,22
7,8
3,23
22,17
0,12
20,2
10,2
21,15
14,7
9,18
2,16
11,10
15,0
12,13
2,9
22,14
13,23
12,0
20,22
23,5
13,9
10,7
0,4
2,11
4,12
4,16
22,13
2,3
19,9
16,4
7,17
0,11
3,12
11,13
8,5
11,10
12,11
8,6
17,13
2,4
11,0
3,20
9,20
8,16
12,5
21,17
15,10
3,10
17,11
23,15
3,1
5,12
23,17
5,23
22,15
0,6
11,7
14,13
23,10
0,1
3,6
16,20
0,16
13,6
14,3
0,11
15,13
18,5
8,14
9,18
0,18
19,16
13,5
3,21
23,3
9,5
4,16
22,9
20,15
18,2
18,3
17,22
6,11
11,4
0,18
21,6
16,14
7,6
20,9
23,19
20,5
9,2
9,23
15,8
7,5
2,4
8,10
9,3
6,10
2,1
19,4
7,2
4,20
22,9
5,16
4,16
16,19
6,7
6,15
23,10
8,13
8,2
11,14
10,18
16,11
22,14
8,9
0,16
17,5
18,16
1,6
23,0
22,19
17,13
6,3
1,13
21,3
5,3
14,18
20,5
16,10
23,16
2,7
16,9
7,6
7,2
8,3
5,3
12,15
20,12
1,7
12,17
5,18
17,15
5,14
6,21
1,16
20,8
6,2
12,4
14,13
3,16
22,3
19,17
23,5
13,12
19,1
12,10
23,19
22,16
5,15
20,7
13,2
3,9
12,10
0,19
7,21
5,15
10,0
14,0
1,15
11,21
10,23
0,22
5,4
11,15
14,8
14,10
4,0
15,14
12,10
12,2
16,20
2,18
10,18
12,5
9,2
0,23
23,0
4,11
15,4
5,12
1,12
21,23
12,8
18,21
11,20
10,14
10,6
20,22
13,18
5,16
7,4
11,0
6,5
11,16
2,10
1,19
21,23
12,20
11,4
20,1
14,22
6,2
12,15
12,8
10,20
22,7
15,19
15,21
15,5
14,13
8,1
19,0
17,15
8,18
19,20
1,9
0,17
10,17
