23,17
12,7
21,7
23,14
7,2
16,3
8,23
1,3
10,1
15,20
11,13
12,9
22,1
19,18
11,19
0,7
22,19
22,16
3,23
11,23
15,18
6,8
0,18
8,1
1,7
23,0
11,17
7,9
8,1
1,18
19,7
23,1
15,7
11,8
0,20
19,1
16,8
4,5
2,3
11,19
13,19
20,15
11,5
3,15
20,21
10,3
21,13
8,2
14,6
16,18
5,7
11,12
17,1
17,22
15,7
17,7
1,5
17,8
22,19
4,19
23,19
17,4
3,11
6,7
2,9
6,21
21,20
13,12
4,2
9,6
12,4
17,22
3,15
17,11
16,4
15,17
17,10
8,2
3,19
19,22
18,21
3,2
12,22
20,0
21,3
22,14
13,7
19,4
14,15
4,14
15,9
17,14
15,8
22,2
21,19
5,0
20,5
3,18
15,5
23,21
2,22
8,23
10,4
5,15
15,11
9,12
10,3
23,15
4,5
21,4
15,14
12,2
22,1
18,16
8,22
4,18
21,5
19,6
6,19
9,12
12,22
20,6
3,1
10,22
13,9
15,10
12,16
21,11
8,22
20,19
4,19
12,4
22,1
8,21
22,23
7,16
7,17
14,18
15,4
2,10
19,4
14,13
5,6
16,23
19,17
13,1
12,17
5,14
20,23
5,1
10,18
15,4
1,15
11,3
9,5
18,0
4,2
6,19
22,11
22,5
20,13
1,21
0,8
15,18
1,6
18,13
13,14
4,11
2,22
20,1
14,2
22,13
7,9
4,11
23,21
16,18
11,0
3,18
17,8
15,6
0,16
13,18
0,17
20,5
5,10
9,13
1,16
11,23
8,23
11,10
15,7
12,20
20,8
5,15
14,22
8,22
9,0
7,15
5,3
21,9
7,8
11,15
9,1
7,14
4,20
8,11
17,6
21,16
19,12
9,3
0,2
11,17
22,23
11,6
11,22
13,17
0,20
13,4
7,16
1,8
3,0
8,2
7,2
10,4
8,20
6,11
11,10
6,22
9,7
0,16
3,10
7,3
9,17
5,16
4,5
23,11
19,3
13,17
18,6
15,16
16,5
18,15
0,13
0,3
17,10
15,23
22,19
7,18
8,4
17,20
17,8
16,3
15,3
1,0
23,0
9,18
13,2
2,3
4,20
13,7
9,14
20,10
17,20
8,11
17,19
8,19
18,4
15,23
7,11
7,17
0,21
13,9
6,14
8,21
17,7
23,22
6,3
12,14
9,12
7,12
19,1
11,2
13,6
21,7
11,7
3,5
21,13
19,2
17,9
11,20
1,11
19,3
15,22
7,0
23,4
16,20
15,8
3,16
15,6
5,18
23,22
20,3
18,12
12,2
3,5
2,9
23,19
14,15
23,13
0,14
0,19
19,12
4,11
19,17
5,2
18,12
6,16
10,19
9,21
17,21
15,22
20,0
23,8
15,12
12,8
7,8
16,21
10,20
3,20
4,18
12,1
17,22
19,6
19,23
14,19
16,1
2,11
7,23
2,22
15,21
1,7
6,22
23,17
13,3
16,15
22,4
17,5
23,22
8,10
12,3
7,16
10,15
18,6
18,4
0,20
20,1
5,8
22,0
23,6
10,0
3,5
23,5
21,2
10,12
3,14
11,23
5,22
9,22
12,11
1,17
3,18
14,20
11,14
10,13
9,17
13,5
22,8
15,10
23,14
9,13
23,16
9,8
5,9
23,17
16,13
19,23
21,4
17,12
14,13
21,12
2,19
8,1
10,19
12,1
22,19
6,17
23,4
22,4
5,10
0,11
7,1
11,12
19,23
21,4
20,17
19,6
17,16
12,19
6,9
9,13
0,11
2,18
7,4
18,3
9,17
23,17
16,5
16,22
1,8
5,2
7,14
8,16
14,2
3,14
22,13
19,12
11,19
6,3
2,14
5,2
21,0
16,18
13,22
21,20
21,15
2,6
19,14
4,20
15,4
18,3
9,12
10,21
3,13
5,6
21,13
7,17
20,15
0,10
16,17
23,2
17,13
1,3
18,2
15,9
22,13
19,6
2,18
21,9
19,1
8,1
3,15
13,22
10,14
20,6
19,16
21,19
14,20
10,4
4,10
11,21
20,11
1,14
15,6
13,21
12,15
1,11
12,4
22,4
17,16
15,2
12,16
23,14
5,21
15,23
14,23
7,13
7,2
21,1
16,12
5,17
12,0
11,9
17,7
17,2
23,4
18,9
10,23
13,18
19,18
2,13
21,15
6,10
7,8
10,5
15,8
0,4
23,19
11,20
7,8
12,5
19,11
2,5
13,14
18,9
16,5
14,9
18,21
17,15
3,15
12,0
2,8
11,22
4,1
17,18
18,14
12,2
20,17
19,23
23,6
20,17
21,23
8,11
3,0
20,21
2,3
3,7
22,10
15,6
1,10
11,10
5,9
0,19
12,20
20,16
10,4
10,13
10,18
21,10
21,11
8,20
16,10
7,2
6,1
9,8
10,14
16,11
19,6
0,6
1,17
10,11
0,5
6,12
9,10
5,7
8,10
21,23
21,13
10,5
17,16
9,23
0,16
5,20
15,17
6,13
15,17
16,6
16,21
23,8
9,7
18,10
1,17
21,16
1,3
6,9
20,18
10,14
19,18
17,2
17,21
0,6
22,9
8,14
12,19
0,16
9,10
11,19
13,5
7,20
9,17
15,6
4,16
12,17
17,8
23,22
10,8
10,3
14,22
4,17
14,4
12,23
7,22
12,21
22,8
17,15
13,5
13,2
17,22
7,10
6,9
8,23
0,16
18,3
12,7
5,9
3,18
0,18
1,10
6,15
23,4
15,11
18,13
11,19
22,2
21,15
22,17
4,17
3,11
3,17
9,23
17,22
23,20
15,14
12,6
18,7
7,16
13,19
9,14
6,17
11,0
18,3
6,18
5,7
7,4
6,21
13,3
19,11
14,6
13,15
8,20
19,17
3,8
0,9
9,4
13,6
23,7
7,3
17,14
6,7
4,6
21,0
3,15
21,7
9,4
5,11
21,19
14,13
15,9
9,13
1,21
13,9
20,2
12,7
5,19
18,16
4,17
8,15
12,6
9,12
19,11
22,10
19,10
13,7
22,10
5,13
16,17
2,3
6,12
9,23
22,3
0,19
18,17
19,9
8,22
19,2
8,0
7,16
6,2
3,8
14,0
19,0
21,9
9,8
10,6
14,19
5,11
19,9
9,15
9,18
19,5
19,6
12,19
21,13
2,14
16,20
0,12
10,18
6,22
12,6
5,13
7,20
6,2
3,19
14,21
23,18
9,10
4,17
0,23
23,15
13,6
12,10
0,17
2,4
9,19
23,15
16,7
0,8
22,6
22,16
0,18
10,1
22,20
20,18
15,16
17,11
15,5
0,16
14,10
22,16
4,2
11,4
5,23
2,23
3,16
14,0
14,12
20,12
10,6
0,8
8,16
8,0
11,12
13,3
11,1
14,15
6,7
2,12
3,16
4,22
0,2
2,13
2,19
9,12
4,22
20,1
8,1
16,1
0,9
1,12
10,9
20,6
15,5
8,13
13,12
20,12
12,16
14,22
21,20
22,2
3,6
18,19
