0,13
11,19
17,7
3,19
23,2
17,12
7,0
17,3
20,6
14,6
16,2
8,12
14,13
1,0
5,0
5,1
12,2
9,18
18,13
0,12
6,13
21,14
22,5
6,3
1,0
22,10
22,20
17,22
6,20
16,14
14,21
22,4
1,6
19,2
15,9
21,19
12,9
20,5
13,22
14,22
10,15
22,17
21,19
1,6
17,21
19,7
14,15
10,14
23,13
4,12
4,16
21,16
21,17
10,12
12,9
2,16
1,4
10,23
7,19
10,5
0,2
10,9
15,1
6,0
20,9
14,17
6,3
13,21
21,7
6,8
5,23
0,4
0,20
11,5
9,2
2,22
16,15
11,18
1,16
13,7
5,20
22,2
4,16
18,11
22,20
3,1
21,13
22,17
17,3
2,22
11,23
7,14
13,1
12,22
10,11
16,18
19,10
10,11
23,22
14,6
21,4
2,9
16,1
7,18
15,2
4,17
2,0
23,14
10,14
16,11
15,17
4,10
7,19
18,19
10,13
16,7
23,9
12,19
17,12
9,15
10,14
19,2
16,1
17,5
11,6
7,15
10,11
23,2
9,12
19,6
9,19
12,20
1,6
13,2
11,0
12,22
22,7
0,21
13,19
9,10
20,11
17,21
9,21
7,22
7,5
17,22
18,17
23,13
21,0
3,6
22,4
9,0
1,13
2,21
21,14
9,21
11,4
8,14
9,19
15,6
9,17
5,2
17,9
2,11
13,0
18,11
0,20
14,23
6,9
15,21
18,15
19,2
17,13
6,5
6,2
6,1
16,12
3,16
4,11
22,18
14,1
10,7
11,22
18,14
16,17
10,20
14,17
0,12
8,1
15,22
17,1
1,8
5,0
0,8
3,4
20,23
19,5
4,13
18,15
19,11
23,18
1,8
13,5
9,15
13,20
6,22
7,22
5,12
22,6
20,12
10,15
4,15
4,17
14,3
2,14
2,15
23,2
11,22
22,0
19,5
17,8
5,11
4,10
9,23
13,16
4,23
11,1
14,7
7,11
6,18
4,3
2,9
2,0
7,23
0,1
13,11
2,21
16,11
13,19
2,22
2,11
5,15
20,14
5,18
22,3
6,12
17,3
1,13
19,7
13,19
0,8
7,17
15,19
13,5
10,9
16,22
10,15
4,13
17,18
23,11
20,17
12,0
23,11
8,2
1,19
9,13
7,14
18,21
11,7
1,20
20,8
4,16
18,17
1,23
13,14
1,0
3,9
22,17
23,16
2,16
15,21
13,5
17,18
12,2
9,20
7,17
6,7
8,3
8,17
9,7
16,12
10,19
9,13
0,8
5,21
0,16
18,7
6,3
6,21
1,10
6,16
8,1
21,12
1,18
18,11
23,5
20,11
12,2
3,10
22,5
11,1
7,8
23,4
2,1
12,4
5,7
0,19
18,7
13,7
0,14
17,8
5,6
8,11
18,4
16,23
4,12
8,14
21,10
18,12
18,21
17,1
5,18
0,12
14,19
19,1
16,18
2,11
15,8
8,2
18,5
10,12
2,10
3,5
8,11
10,1
8,0
6,2
4,12
22,4
17,1
8,9
2,15
3,19
14,17
3,7
16,10
15,9
16,15
7,21
17,1
0,17
15,22
16,4
1,12
11,22
17,21
18,15
13,11
20,5
21,13
10,5
6,14
3,0
6,7
22,13
9,23
8,22
22,16
12,19
7,8
4,6
3,20
0,10
8,9
20,19
15,16
19,9
10,5
5,22
18,10
0,17
22,16
15,2
2,6
13,21
20,7
8,7
12,19
18,21
12,15
22,16
4,7
1,2
11,17
4,7
8,20
4,0
14,12
0,18
10,13
16,1
4,11
4,2
7,10
20,14
22,10
11,7
1,4
1,16
8,0
18,6
21,19
7,5
23,19
22,0
14,6
8,2
17,12
19,2
23,8
22,16
2,18
13,4
4,22
23,13
4,8
5,14
9,19
23,4
9,12
5,9
1,0
18,8
16,1
16,15
19,4
13,21
5,2
8,23
3,2
23,9
3,13
0,10
0,13
14,0
12,22
9,22
23,5
13,19
17,18
6,22
5,15
