2,5
8,0
13,7
13,7
12,6
5,12
1,0
6,9
9,8
1,11
7,3
1,10
2,7
1,10
2,8
2,12
13,7
3,4
13,10
6,10
4,8
1,2
10,3
6,3
3,5
13,0
11,8
3,4
1,9
4,11
11,8
6,3
10,13
10,8
2,11
9,10
3,5
1,2
2,1
13,4
9,10
8,9
3,1
10,5
13,7
1,7
13,6
5,0
5,9
13,0
2,1
4,3
11,7
1,10
0,7
7,10
2,13
1,13
4,9
9,4
10,4
8,12
8,10
13,6
8,0
10,11
3,0
3,1
11,7
2,5
5,6
0,7
10,2
5,10
10,9
11,5
1,4
3,5
0,4
1,13
8,1
3,8
6,5
12,2
8,9
13,0
7,0
1,5
10,0
7,10
11,3
1,11
9,6
8,12
8,3
8,12
3,4
13,6
2,6
12,5
2,13
7,0
3,4
12,2
9,3
5,2
12,4
12,13
8,7
4,11
0,11
11,7
10,0
7,12
13,2
7,0
7,5
10,4
9,11
0,2
4,12
6,2
2,4
9,12
2,11
3,9
12,6
9,5
11,10
11,8
9,13
9,13
0,4
8,13
3,12
1,3
12,9
10,5
5,7
3,2
12,3
5,9
0,2
2,4
2,12
4,0
9,4
12,8
2,3
3,12
1,11
2,4
5,3
7,2
1,10
3,0
6,5
5,4
2,6
5,0
9,8
6,9
0,5
0,10
5,0
6,10
0,4
0,8
7,1
2,8
2,7
6,3
12,7
12,1
0,12
7,8
2,7
8,12
10,2
5,10
10,9
1,12
8,6
5,1
13,7
4,3
13,10
12,3
11,10
7,13
9,6
7,3
12,0
11,13
6,4
8,12
8,9
5,2
8,10
13,11
3,5
7,11
4,2
13,5
2,13
3,4
3,9
4,3
3,11
8,10
5,0
6,12
7,5
7,5
13,3
10,2
10,0
2,8
4,2
2,10
13,9
2,3
8,6
6,4
1,7
12,8
8,11
11,4
11,6
7,9
10,2
10,0
11,2
4,10
5,0
1,6
8,5
11,10
4,8
8,6
0,10
9,3
7,10
12,11
8,0
10,2
11,9
13,7
6,4
3,0
13,1
2,13
9,1
9,10
6,8
6,1
3,7
1,10
12,3
3,4
9,4
0,3
1,0
1,4
10,8
7,0
9,5
4,9
2,10
8,3
4,6
11,3
6,10
3,13
0,2
5,6
4,7
9,3
2,12
1,11
12,0
11,6
11,5
4,5
8,11
3,7
4,6
9,5
9,1
3,7
1,11
10,1
0,12
4,3
4,8
10,3
6,5
3,7
0,3
0,1
0,11
10,4
7,3
0,6
2,7
4,10
8,7
3,12
4,1
6,8
0,4
11,13
9,13
1,10
12,9
11,9
8,10
5,1
13,1
13,0
12,5
13,8
4,1
10,8
6,7
3,8
7,1
11,7
12,7
13,9
2,11
2,5
11,5
0,1
2,0
6,5
5,8
6,11
3,5
4,2
6,2
5,4
13,7
12,2
4,0
11,2
10,0
3,10
9,12
7,3
12,4
0,2
8,1
1,0
10,3
5,0
12,1
9,0
6,2
2,12
5,1
3,7
8,10
0,1
0,3
1,7
9,11
13,6
6,2
10,6
5,4
5,10
11,0
1,0
7,3
5,0
5,11
1,2
9,7
9,5
1,7
8,0
1,3
4,2
12,5
12,7
12,6
7,3
13,12
0,2
8,12
1,4
1,7
1,4
13,12
13,0
1,9
11,13
7,9
1,6
8,2
4,9
6,13
9,3
2,9
11,4
13,9
13,6
8,9
5,9
2,12
8,4
6,13
5,13
10,3
11,12
4,8
9,5
10,7
6,1
6,3
8,4
10,8
5,0
5,9
6,9
8,3
10,2
7,0
5,1
2,5
12,7
3,2
6,9
6,12
10,9
0,9
3,2
2,11
8,10
6,12
13,10
13,1
7,9
4,7
3,10
3,8
12,4
4,2
5,12
0,6
12,5
8,12
11,10
7,3
9,5
12,6
13,12
11,6
7,3
0,8
7,8
11,0
8,1
8,2
13,12
13,4
5,13
2,8
2,1
5,9
5,4
9,1
12,0
4,9
1,0
12,0
10,5
10,3
4,6
9,4
6,0
13,4
3,11
10,4
12,2
5,1
9,12
9,11
8,0
7,4
13,10
12,9
4,12
12,4
12,4
9,3
13,10
12,5
13,6
4,8
10,11
8,3
0,12
0,3
1,6
13,12
6,10
3,12
1,9
0,5
3,9
13,4
12,8
12,5
7,1
3,1
7,3
11,7
5,0
6,1
12,1
2,5
12,2
9,2
5,8
4,2
12,8
5,4
13,6
7,13
13,10
3,7
5,9
7,0
1,4
5,0
0,11
2,9
10,7
0,5
9,10
11,0
5,7
12,10
10,3
6,10
8,6
8,4
6,11
4,6
13,3
2,8
8,7
7,10
8,1
11,9
5,8
8,1
10,9
11,7
2,12
4,5
13,2
5,4
12,8
1,3
6,12
11,2
7,12
10,12
12,2
13,0
7,13
10,2
0,12
9,10
11,1
4,3
13,3
10,9
1,2
8,7
9,10
3,9
6,12
3,2
9,8
0,2
3,0
2,3
1,7
3,9
3,11
6,0
11,0
12,0
10,5
3,9
2,4
4,1
1,9
5,0
13,8
1,13
3,12
0,1
3,4
3,0
2,13
10,3
0,1
5,12
12,3
7,2
12,5
4,10
11,12
1,9
4,3
3,11
6,3
3,0
4,6
12,0
6,0
2,0
13,7
12,7
6,4
7,9
3,13
1,12
12,13
12,10
9,12
11,2
8,1
4,8
11,13
8,1
13,3
0,13
0,6
7,3
4,13
4,9
8,1
4,5
8,12
8,6
11,0
11,8
11,0
12,11
9,4
1,5
3,7
6,8
2,6
3,5
3,5
5,11
5,2
13,10
6,12
2,6
12,9
0,7
0,13
12,7
7,11
3,13
11,9
1,4
4,0
2,10
10,9
5,11
5,8
10,0
13,0
11,5
2,10
5,1
3,6
2,10
8,12
3,7
0,3
6,2
9,4
3,13
1,6
3,13
12,11
10,0
4,5
5,1
5,4
1,12
10,5
12,5
1,10
0,9
10,3
5,3
8,13
12,2
