9,5
4,8
9,11
8,5
4,0
5,12
8,2
8,2
4,8
0,4
1,2
4,9
3,0
5,3
10,11
9,8
10,5
9,5
6,11
11,5
13,7
6,7
10,13
9,4
7,4
9,13
12,6
4,6
4,13
2,11
5,9
12,8
8,0
1,7
5,8
5,2
11,13
2,4
3,13
8,12
12,3
5,7
13,2
10,3
10,2
7,9
6,13
9,2
5,4
4,2
2,12
13,2
11,3
7,2
3,5
9,6
11,1
8,1
1,4
1,10
7,9
0,3
7,1
2,0
12,6
0,6
12,2
3,13
11,7
2,3
12,9
4,0
1,10
9,5
8,10
9,3
13,0
7,3
9,7
2,7
7,5
0,2
13,2
6,4
10,8
10,8
7,13
9,8
6,8
8,12
13,6
8,4
11,9
12,8
9,1
8,5
7,4
4,11
7,3
10,1
4,2
11,9
9,8
5,9
10,7
6,3
1,0
9,4
9,7
6,8
2,13
4,10
3,6
6,4
4,6
11,7
1,3
13,1
9,2
6,4
13,7
3,8
0,12
4,12
11,2
13,10
6,9
1,12
3,10
11,13
11,9
8,0
13,6
11,5
6,13
2,7
2,6
7,1
9,11
11,10
1,8
9,10
9,8
10,11
7,2
11,9
9,4
2,10
0,5
7,0
8,1
3,13
7,13
6,11
0,4
3,0
13,7
8,7
3,12
9,1
6,0
9,7
12,13
1,12
7,6
7,6
8,13
8,4
2,13
8,7
0,12
6,13
2,4
2,5
13,5
11,10
4,8
11,8
3,12
7,13
9,6
6,12
13,5
2,0
4,6
2,6
13,3
9,0
9,13
3,11
1,5
0,4
4,9
4,11
4,3
6,9
12,11
7,13
4,13
5,3
5,8
6,0
4,6
9,13
13,7
7,9
11,10
10,6
12,9
2,8
4,2
9,8
13,5
2,1
13,5
4,8
0,9
12,10
5,1
3,6
1,8
5,6
3,6
9,1
7,8
9,12
10,12
12,11
8,11
4,13
2,3
2,10
6,10
7,5
12,6
8,12
2,5
2,7
11,0
0,10
9,5
5,3
0,7
8,12
7,2
4,10
8,10
5,0
12,4
1,8
10,6
8,5
11,10
10,0
7,10
3,12
11,13
6,1
0,9
11,5
5,11
2,0
13,7
10,13
11,6
9,8
12,1
9,12
5,9
3,1
0,7
0,8
5,0
3,10
5,10
11,8
10,7
6,0
13,11
9,7
1,4
4,11
8,5
4,11
10,11
5,6
8,2
5,6
9,6
2,5
7,9
11,3
7,5
9,12
6,11
0,12
11,1
9,7
13,4
8,7
3,11
10,7
13,12
11,2
12,4
7,13
3,2
11,0
2,4
